223-roundedProviderScoreDescription,231-providerScoreRoundedPercent,224-nationalScorePercent,224-nationalScoreRoundedPercent,229-roundedProviderScoreDescription,227-nationalScorePercent,223-nationalScore,223-providerScore,231-nationalScorePercent,228-nationalScore,231-comparisonText,229-providerScore,227-nationalScoreRoundedPercent,225-comparisonText,229-nationalScoreRoundedPercent,230-roundedProviderScoreDescription,224-providerScore,230-resultsSortOrder,226-comparisonText,231-nationalScore,225-roundedNationalScoreDescription,228-resultsSortOrder,228-providerScoreRoundedPercent,224-providerScoreRoundedPercent,225-nationalScore,223-count,223-providerScorePercent,226-providerScoreRoundedPercent,226-nationalScoreRoundedPercent,229-nationalScorePercent,231-providerScore,227-question,231-count,229-nationalScore,231-nationalScoreRoundedPercent,231-providerScorePercent,227-count,230-comparisonText,231-roundedProviderScoreDescription,226-providerScore,229-question,224-roundedNationalScoreDescription,226-question,231-resultsSortOrder,223-resultsSortOrder,231-question,224-roundedProviderScoreDescription,223-roundedNationalScoreDescription,227-providerScore,224-resultsSortOrder,225-providerScoreRoundedPercent,227-roundedProviderScoreDescription,224-providerScorePercent,226-resultsSortOrder,226-providerScorePercent,228-nationalScorePercent,224-count,225-resultsSortOrder,223-comparisonText,224-nationalScore,230-question,227-nationalScore,225-count,226-roundedNationalScoreDescription,230-nationalScoreRoundedPercent,229-comparisonText,226-nationalScorePercent,226-count,227-providerScorePercent,225-question,225-providerScore,228-comparisonText,230-providerScorePercent,230-nationalScorePercent,229-providerScoreRoundedPercent,228-providerScore,227-providerScoreRoundedPercent,225-nationalScoreRoundedPercent,230-providerScoreRoundedPercent,healthgrades_id,225-providerScorePercent,228-roundedNationalScoreDescription,230-nationalScore,230-providerScore,230-roundedNationalScoreDescription,225-nationalScorePercent,227-roundedNationalScoreDescription,223-question,228-nationalScoreRoundedPercent,231-roundedNationalScoreDescription,229-resultsSortOrder,229-count,225-roundedProviderScoreDescription,223-nationalScoreRoundedPercent,226-roundedProviderScoreDescription,226-nationalScore,224-question,228-roundedProviderScoreDescription,228-providerScorePercent,remaining_survey_items,227-resultsSortOrder,229-roundedNationalScoreDescription,228-question,229-providerScorePercent,223-nationalScorePercent,227-comparisonText,230-count,224-comparisonText,223-providerScoreRoundedPercent,228-count
,65,86.0,85,,84.0,4.2,4.0,82.0,4.2,below national average,3.4,85,below national average,85,,3.9,,longer than national average,4.1,,,75,80,4.2,9,80.0,50,80,84.0,3.3,Spends appropriate amount of time with patients,9,4.2,80,66.0,9,below national average,,2.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.6,,75,,78.0,,52.0,84.0,9,,below national average,4.3,Level of trust in provider's decisions,4.2,9,,85,below national average,78.0,9,72.0,Staff friendliness and courteousness,3.8,below national average,76.0,84.0,70,3.7,70,85,75,Y7PC6,76.0,,4.2,3.8,,84.0,,Ease of scheduling urgent appointments,85,,,9,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,74.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,68.0,84.0,below national average,9,below national average,80,9
,80,86.0,85,,84.0,4.2,3.4,82.0,4.2,below national average,4.1,85,below national average,85,,4.4,,same as national average,4.1,,,85,90,4.2,21,68.0,85,80,84.0,4.0,Spends appropriate amount of time with patients,22,4.2,80,80.0,21,same as national average,,4.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.0,,80,,88.0,,86.0,84.0,21,,below national average,4.3,Level of trust in provider's decisions,4.2,21,,85,below national average,78.0,20,80.0,Staff friendliness and courteousness,4.1,same as national average,84.0,84.0,80,4.2,80,85,85,2KCPM,82.0,,4.2,4.2,,84.0,,Ease of scheduling urgent appointments,85,,,21,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,84.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,82.0,84.0,below national average,21,above national average,70,21
,20,86.0,85,,84.0,4.2,3.0,82.0,4.2,below national average,1.0,85,below national average,85,,1.0,,same as national average,4.1,,,20,20,4.2,1,60.0,80,80,84.0,1.0,Spends appropriate amount of time with patients,1,4.2,80,20.0,1,below national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,1.0,,40,,20.0,,80.0,84.0,1,,below national average,4.3,Level of trust in provider's decisions,4.2,1,,85,below national average,78.0,1,20.0,Staff friendliness and courteousness,2.0,below national average,20.0,84.0,20,1.0,20,85,20,YKQ6F,40.0,,4.2,1.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,20.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,20.0,84.0,below national average,1,below national average,60,1
,80,86.0,85,,84.0,4.2,4.3,82.0,4.2,same as national average,4.0,85,above national average,85,,4.5,,shorter than national average,4.1,,,80,90,4.2,45,86.0,90,80,84.0,4.1,Spends appropriate amount of time with patients,55,4.2,80,82.0,45,below national average,,4.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.0,,90,,90.0,,90.0,84.0,45,,above national average,4.3,Level of trust in provider's decisions,4.2,45,,85,below national average,78.0,35,80.0,Staff friendliness and courteousness,4.4,below national average,80.0,84.0,80,4.0,80,85,80,27BKP,88.0,,4.2,4.0,,84.0,,Ease of scheduling urgent appointments,85,,,45,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,80.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,80.0,84.0,below national average,45,above national average,85,45
,95,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,4.8,85,above national average,85,,4.9,,shorter than national average,4.1,,,100,100,4.2,21,100.0,95,80,84.0,4.8,Spends appropriate amount of time with patients,22,4.2,80,96.0,21,above national average,,4.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,98.0,,94.0,84.0,21,,above national average,4.3,Level of trust in provider's decisions,4.2,21,,85,above national average,78.0,18,100.0,Staff friendliness and courteousness,5.0,above national average,96.0,84.0,95,5.0,100,85,95,XH6X5,100.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,22,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,22,above national average,100,21
,90,86.0,85,,84.0,4.2,4.7,82.0,4.2,above national average,4.6,85,above national average,85,,4.7,,same as national average,4.1,,,95,95,4.2,24,94.0,80,80,84.0,4.6,Spends appropriate amount of time with patients,25,4.2,80,92.0,24,above national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.6,,90,,94.0,,82.0,84.0,25,,above national average,4.3,Level of trust in provider's decisions,4.2,25,,85,above national average,78.0,24,92.0,Staff friendliness and courteousness,4.6,above national average,96.0,84.0,90,4.7,90,85,95,3H3DB,92.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,24,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,94.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,24,above national average,95,24
,100,86.0,85,,84.0,4.2,4.0,82.0,4.2,above national average,5.0,85,below national average,85,,4.0,,same as national average,4.1,,,100,80,4.2,1,80.0,80,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,80,,80.0,,80.0,84.0,1,,below national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,100.0,Staff friendliness and courteousness,4.0,above national average,100.0,84.0,100,5.0,100,85,100,GCJBX,80.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,below national average,80,1
,100,86.0,85,,84.0,4.2,4.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,,4.1,,,100,100,4.2,1,80.0,,,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,,How well provider explains medical condition(s),,,,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,,84.0,1,,below national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,,,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,GGGXM,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,,"Office environment, cleanliness, comfort, etc.",,100.0,"{'223-sortOrder': 1, '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,above national average,80,1
,100,86.0,85,,84.0,4.2,4.9,82.0,4.2,above national average,4.9,85,above national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,53,98.0,100,80,84.0,5.0,Spends appropriate amount of time with patients,53,4.2,80,100.0,52,above national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,100.0,84.0,53,,above national average,4.3,Level of trust in provider's decisions,4.2,53,,85,above national average,78.0,44,100.0,Staff friendliness and courteousness,5.0,above national average,98.0,84.0,100,4.9,100,85,100,XRYLD,100.0,,4.2,4.9,,84.0,,Ease of scheduling urgent appointments,85,,,53,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,98.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,98.0,84.0,above national average,53,above national average,100,52
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,same as national average,4.1,,,100,100,4.2,21,100.0,70,80,84.0,5.0,Spends appropriate amount of time with patients,22,4.2,80,100.0,22,above national average,,3.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,72.0,84.0,22,,above national average,4.3,Level of trust in provider's decisions,4.2,22,,85,above national average,78.0,17,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,25XB7,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,22,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,22,above national average,100,22
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,longer than national average,4.1,,,100,100,4.2,3,100.0,65,80,84.0,5.0,Spends appropriate amount of time with patients,3,4.2,80,100.0,3,above national average,,3.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,66.0,84.0,3,,above national average,4.3,Level of trust in provider's decisions,4.2,3,,85,above national average,78.0,3,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,Y57LM,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,3,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,3,above national average,100,3
,100,86.0,85,,84.0,4.2,4.9,82.0,4.2,above national average,5.0,85,above national average,85,,4.9,,shorter than national average,4.1,,,100,100,4.2,14,98.0,90,80,84.0,5.0,Spends appropriate amount of time with patients,14,4.2,80,100.0,14,above national average,,4.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,95,,98.0,,90.0,84.0,14,,above national average,4.3,Level of trust in provider's decisions,4.2,14,,85,above national average,78.0,11,100.0,Staff friendliness and courteousness,4.8,above national average,98.0,84.0,100,4.9,100,85,100,4BFCN,96.0,,4.2,4.9,,84.0,,Ease of scheduling urgent appointments,85,,,14,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,98.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,14,above national average,100,14
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,1,100.0,100,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,100.0,84.0,1,,above national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,25RJR,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,above national average,100,1
