223-roundedProviderScoreDescription,231-providerScoreRoundedPercent,224-nationalScorePercent,224-nationalScoreRoundedPercent,229-roundedProviderScoreDescription,227-nationalScorePercent,223-nationalScore,223-providerScore,231-nationalScorePercent,228-nationalScore,231-comparisonText,229-providerScore,227-nationalScoreRoundedPercent,225-comparisonText,229-nationalScoreRoundedPercent,230-roundedProviderScoreDescription,224-providerScore,230-resultsSortOrder,226-comparisonText,231-nationalScore,225-roundedNationalScoreDescription,228-resultsSortOrder,228-providerScoreRoundedPercent,224-providerScoreRoundedPercent,225-nationalScore,223-count,223-providerScorePercent,226-providerScoreRoundedPercent,226-nationalScoreRoundedPercent,229-nationalScorePercent,231-providerScore,227-question,231-count,229-nationalScore,231-nationalScoreRoundedPercent,231-providerScorePercent,227-count,230-comparisonText,231-roundedProviderScoreDescription,226-providerScore,229-question,224-roundedNationalScoreDescription,226-question,231-resultsSortOrder,223-resultsSortOrder,231-question,224-roundedProviderScoreDescription,223-roundedNationalScoreDescription,227-providerScore,224-resultsSortOrder,225-providerScoreRoundedPercent,227-roundedProviderScoreDescription,224-providerScorePercent,226-resultsSortOrder,226-providerScorePercent,228-nationalScorePercent,224-count,225-resultsSortOrder,223-comparisonText,224-nationalScore,230-question,227-nationalScore,225-count,226-roundedNationalScoreDescription,230-nationalScoreRoundedPercent,229-comparisonText,226-nationalScorePercent,226-count,227-providerScorePercent,225-question,225-providerScore,228-comparisonText,230-providerScorePercent,230-nationalScorePercent,229-providerScoreRoundedPercent,228-providerScore,227-providerScoreRoundedPercent,225-nationalScoreRoundedPercent,230-providerScoreRoundedPercent,healthgrades_id,225-providerScorePercent,228-roundedNationalScoreDescription,230-nationalScore,230-providerScore,230-roundedNationalScoreDescription,225-nationalScorePercent,227-roundedNationalScoreDescription,223-question,228-nationalScoreRoundedPercent,231-roundedNationalScoreDescription,229-resultsSortOrder,229-count,225-roundedProviderScoreDescription,223-nationalScoreRoundedPercent,226-roundedProviderScoreDescription,226-nationalScore,224-question,228-roundedProviderScoreDescription,228-providerScorePercent,remaining_survey_items,227-resultsSortOrder,229-roundedNationalScoreDescription,228-question,229-providerScorePercent,223-nationalScorePercent,227-comparisonText,230-count,224-comparisonText,223-providerScoreRoundedPercent,228-count
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,4.8,,same as national average,4.1,,,100,95,4.2,17,100.0,80,80,84.0,4.9,Spends appropriate amount of time with patients,17,4.2,80,98.0,17,above national average,,3.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.9,,100,,96.0,,78.0,84.0,17,,above national average,4.3,Level of trust in provider's decisions,4.2,17,,85,above national average,78.0,15,98.0,Staff friendliness and courteousness,4.9,above national average,100.0,84.0,100,5.0,100,85,100,3RY29,98.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,17,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,17,above national average,100,17
,100,86.0,85,,84.0,4.2,4.5,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,2,90.0,90,80,84.0,5.0,Spends appropriate amount of time with patients,2,4.2,80,100.0,2,above national average,,4.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,90.0,84.0,2,,above national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,2,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,GGBYJ,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,2,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,2,above national average,90,2
,70,86.0,85,,84.0,4.2,3.3,82.0,4.2,below national average,4.2,85,below national average,85,,4.1,,longer than national average,4.1,,,80,80,4.2,19,66.0,50,80,84.0,3.6,Spends appropriate amount of time with patients,19,4.2,80,72.0,19,same as national average,,2.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.8,,70,,82.0,,50.0,84.0,19,,below national average,4.3,Level of trust in provider's decisions,4.2,19,,85,same as national average,78.0,19,76.0,Staff friendliness and courteousness,3.6,below national average,84.0,84.0,85,4.1,75,85,85,3XB49,72.0,,4.2,4.2,,84.0,,Ease of scheduling urgent appointments,85,,,19,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,82.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,84.0,84.0,below national average,19,below national average,65,19
,100,86.0,85,,84.0,4.2,4.4,82.0,4.2,above national average,4.9,85,above national average,85,,4.9,,same as national average,4.1,,,100,100,4.2,7,88.0,90,80,84.0,5.0,Spends appropriate amount of time with patients,7,4.2,80,100.0,7,above national average,,4.4,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.9,,100,,98.0,,88.0,84.0,7,,above national average,4.3,Level of trust in provider's decisions,4.2,7,,85,above national average,78.0,7,98.0,Staff friendliness and courteousness,4.9,above national average,100.0,84.0,100,5.0,100,85,100,YR3MG,98.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,7,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,98.0,84.0,above national average,7,above national average,90,7
,85,86.0,85,,84.0,4.2,4.2,82.0,4.2,above national average,4.3,85,above national average,85,,4.4,,longer than national average,4.1,,,85,90,4.2,17,84.0,65,80,84.0,4.3,Spends appropriate amount of time with patients,18,4.2,80,86.0,18,above national average,,3.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,90,,88.0,,66.0,84.0,18,,same as national average,4.3,Level of trust in provider's decisions,4.2,18,,85,above national average,78.0,17,86.0,Staff friendliness and courteousness,4.5,above national average,88.0,84.0,85,4.3,85,85,90,Y4Y5G,90.0,,4.2,4.4,,84.0,,Ease of scheduling urgent appointments,85,,,18,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,86.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,above national average,18,above national average,85,18
,80,86.0,85,,84.0,4.2,3.0,82.0,4.2,below national average,3.8,85,below national average,85,,3.5,,shorter than national average,4.1,,,75,70,4.2,4,60.0,95,80,84.0,4.0,Spends appropriate amount of time with patients,4,4.2,80,80.0,3,above national average,,4.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.0,,70,,70.0,,94.0,84.0,4,,below national average,4.3,Level of trust in provider's decisions,4.2,4,,85,below national average,78.0,3,60.0,Staff friendliness and courteousness,3.5,below national average,86.0,84.0,75,3.8,60,85,85,XQ9NN,70.0,,4.2,4.3,,84.0,,Ease of scheduling urgent appointments,85,,,4,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,76.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,76.0,84.0,below national average,4,below national average,60,4
,90,86.0,85,,84.0,4.2,4.4,82.0,4.2,above national average,4.6,85,above national average,85,,4.7,,same as national average,4.1,,,90,95,4.2,28,88.0,80,80,84.0,4.4,Spends appropriate amount of time with patients,31,4.2,80,88.0,29,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.6,,90,,94.0,,80.0,84.0,28,,above national average,4.3,Level of trust in provider's decisions,4.2,27,,85,above national average,78.0,23,92.0,Staff friendliness and courteousness,4.5,above national average,92.0,84.0,90,4.6,90,85,90,XMYYJ,90.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,29,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,92.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,29,above national average,90,29
,85,86.0,85,,84.0,4.2,4.4,82.0,4.2,above national average,4.3,85,above national average,85,,4.4,,same as national average,4.1,,,85,90,4.2,33,88.0,70,80,84.0,4.2,Spends appropriate amount of time with patients,33,4.2,80,84.0,33,above national average,,3.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.2,,85,,88.0,,72.0,84.0,32,,above national average,4.3,Level of trust in provider's decisions,4.2,33,,85,above national average,78.0,29,84.0,Staff friendliness and courteousness,4.3,above national average,88.0,84.0,85,4.3,85,85,90,XHP44,86.0,,4.2,4.4,,84.0,,Ease of scheduling urgent appointments,85,,,33,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,86.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,same as national average,33,above national average,90,33
,90,86.0,85,,84.0,4.2,4.5,82.0,4.2,above national average,4.6,85,above national average,85,,4.7,,longer than national average,4.1,,,90,95,4.2,42,90.0,70,80,84.0,4.6,Spends appropriate amount of time with patients,44,4.2,80,92.0,44,above national average,,3.4,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.6,,90,,94.0,,68.0,84.0,42,,above national average,4.3,Level of trust in provider's decisions,4.2,42,,85,above national average,78.0,38,92.0,Staff friendliness and courteousness,4.5,above national average,92.0,84.0,90,4.6,90,85,90,XWHTV,90.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,44,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,92.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,44,above national average,90,43
,85,86.0,85,,84.0,4.2,4.0,82.0,4.2,above national average,4.4,85,below national average,85,,4.4,,same as national average,4.1,,,90,90,4.2,18,80.0,80,80,84.0,4.2,Spends appropriate amount of time with patients,18,4.2,80,84.0,18,above national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.4,,75,,88.0,,82.0,84.0,18,,below national average,4.3,Level of trust in provider's decisions,4.2,18,,85,above national average,78.0,17,88.0,Staff friendliness and courteousness,3.8,above national average,86.0,84.0,90,4.4,90,85,85,2RGPT,76.0,,4.2,4.3,,84.0,,Ease of scheduling urgent appointments,85,,,18,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,88.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,88.0,84.0,above national average,18,above national average,80,18
,75,86.0,85,,84.0,4.2,3.8,82.0,4.2,below national average,4.0,85,below national average,85,,4.3,,same as national average,4.1,,,80,85,4.2,31,76.0,80,80,84.0,3.8,Spends appropriate amount of time with patients,31,4.2,80,76.0,30,below national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.8,,75,,86.0,,82.0,84.0,30,,below national average,4.3,Level of trust in provider's decisions,4.2,31,,85,below national average,78.0,28,76.0,Staff friendliness and courteousness,3.7,below national average,82.0,84.0,80,3.9,75,85,80,YT8XB,74.0,,4.2,4.1,,84.0,,Ease of scheduling urgent appointments,85,,,30,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,78.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,80.0,84.0,below national average,30,same as national average,75,30
,60,86.0,85,,84.0,4.2,4.0,82.0,4.2,below national average,3.0,85,below national average,85,,4.5,,same as national average,4.1,,,60,90,4.2,2,80.0,70,80,84.0,3.0,Spends appropriate amount of time with patients,2,4.2,80,60.0,2,below national average,,3.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.0,,70,,90.0,,70.0,84.0,2,,below national average,4.3,Level of trust in provider's decisions,4.2,2,,85,below national average,78.0,2,60.0,Staff friendliness and courteousness,3.5,below national average,60.0,84.0,60,3.0,60,85,60,X2T4W,70.0,,4.2,3.0,,84.0,,Ease of scheduling urgent appointments,85,,,2,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,60.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,60.0,84.0,below national average,2,above national average,80,2
,85,86.0,85,,84.0,4.2,3.3,82.0,4.2,above national average,4.7,85,below national average,85,,4.3,,same as national average,4.1,,,95,85,4.2,12,66.0,75,80,84.0,4.2,Spends appropriate amount of time with patients,12,4.2,80,84.0,12,above national average,,3.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.4,,80,,86.0,,74.0,84.0,11,,below national average,4.3,Level of trust in provider's decisions,4.2,12,,85,above national average,78.0,10,88.0,Staff friendliness and courteousness,3.9,above national average,90.0,84.0,95,4.7,90,85,90,XDXGS,78.0,,4.2,4.5,,84.0,,Ease of scheduling urgent appointments,85,,,12,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,94.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,94.0,84.0,above national average,11,same as national average,65,12
,95,86.0,85,,84.0,4.2,4.5,82.0,4.2,above national average,4.5,85,above national average,85,,4.8,,same as national average,4.1,,,90,95,4.2,11,90.0,80,80,84.0,4.7,Spends appropriate amount of time with patients,11,4.2,80,94.0,11,above national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.6,,90,,96.0,,82.0,84.0,11,,above national average,4.3,Level of trust in provider's decisions,4.2,11,,85,above national average,78.0,9,92.0,Staff friendliness and courteousness,4.6,above national average,94.0,84.0,90,4.5,90,85,95,22RVL,92.0,,4.2,4.7,,84.0,,Ease of scheduling urgent appointments,85,,,11,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,90.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,90.0,84.0,above national average,11,above national average,90,11
,80,86.0,85,,84.0,4.2,4.0,82.0,4.2,below national average,4.3,85,above national average,85,,4.5,,same as national average,4.1,,,85,90,4.2,12,80.0,75,80,84.0,4.0,Spends appropriate amount of time with patients,12,4.2,80,80.0,12,above national average,,3.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.0,,85,,90.0,,74.0,84.0,12,,below national average,4.3,Level of trust in provider's decisions,4.2,12,,85,above national average,78.0,11,80.0,Staff friendliness and courteousness,4.3,same as national average,92.0,84.0,85,4.2,80,85,90,294W4,86.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,12,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,84.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,below national average,12,above national average,80,12
